id,type,name,address,number,state,city,zip,lat,lon,point
9629,Pharmacy,Jenkins-Barron,748 Brittany Lodge,978-025-3849,IA,Hamilton,50116,41.189953,-92.95896,"(41.189953, -92.95896)"
9630,Pharmacy,Reyes-Curtis,150 Mary Extension,519-696-7397,NC,Hookerton,28538,35.421956,-77.591228,"(35.421956, -77.591228)"
9631,Pharmacy,"Jenkins, Mayo and Garcia",8065 Jordan Spurs,924-352-1281,MS,Jackson,39210,32.321845,-90.177137,"(32.321845, -90.177137)"
9632,Hospital,Johnson-Harper,7368 Smith Crossroad,631-109-2411,IL,Piasa,62079,39.112843,-90.11977,"(39.112843, -90.11977)"
9633,Pharmacy,"Stevenson, Hoover and Bowman",309 Mendez Crossing Apt. 166,880-642-0379,AL,Margaret,35112,33.695814,-86.46564,"(33.695814, -86.46564000000002)"
9634,Hospital,Nash LLC,318 Rangel Junction Apt. 904,238-119-4820,TX,Del Rio,78847,29.763171,-101.230032,"(29.763171000000003, -101.230032)"
9635,Hospital,"Parker, Powell and Davis",010 Fletcher Ranch,753-770-8831,IA,Clare,50524,42.514307,-94.212455,"(42.514307, -94.212455)"
9636,Hospital,Oliver-Holmes,8715 Austin Shoal,212-185-3649,LA,Singer,70660,30.593966,-93.369139,"(30.593966, -93.369139)"
9637,Pharmacy,Holloway-Knight,94245 Brent Club Apt. 366,317-276-2866,LA,Baton Rouge,70894,30.51589,-91.080373,"(30.51589, -91.080373)"
9638,Hospital,Osborne-Harris,219 Bethany Underpass,451-748-3534,MN,Lake Crystal,56055,44.147701,-94.212574,"(44.147701, -94.212574)"
9639,Hospital,Parker-Gill,467 Calvin Summit,300-497-8125,MN,Glyndon,56547,46.870695,-96.576425,"(46.870695, -96.576425)"
9640,Hospital,"Marks, Russo and Barker",41279 Jackson Overpass,195-197-4265,NH,Pittsfield,3263,43.297834,-71.343707,"(43.297834, -71.343707)"
9641,Pharmacy,Russell-Gordon,15910 Brown Stravenue,347-280-1813,VA,Elberon,23846,37.07295,-76.856852,"(37.07295, -76.856852)"
9642,Hospital,Thompson PLC,251 Wilson Plains,634-346-5087,AZ,Mesa,85207,33.443017,-111.743444,"(33.443017, -111.743444)"
9643,Hospital,Kaufman LLC,60497 Ramirez Green,257-085-8424,PA,Brockton,17925,40.750796,-76.062859,"(40.750796, -76.062859)"
9644,Pharmacy,Dalton LLC,62381 Williams Shoals,531-688-1812,MN,Clearwater,55320,45.226627,-93.92441,"(45.226627, -93.92441)"
9645,Pharmacy,Lin-Gibson,7964 Tyler Greens Apt. 931,641-109-7796,TX,La Marque,77568,29.374626,-94.998361,"(29.374626, -94.998361)"
9646,Hospital,Martin-Ruiz,3855 Taylor Locks,898-762-0611,FL,Tampa,33629,27.921056,-82.508867,"(27.921056, -82.50886700000002)"
9647,Hospital,Mcdaniel PLC,9098 Chaney Stravenue,801-327-7909,TX,Dallas,75267,32.767268,-96.777626,"(32.767268, -96.777626)"
9648,Pharmacy,"Singleton, Kim and Dixon",46693 Hunter Street,897-761-7223,IN,Napoleon,47034,39.204833,-85.326962,"(39.204833, -85.326962)"
9649,Pharmacy,"Jarvis, Moore and Kane",558 Leonard Forks,968-835-8333,VA,Stephens City,22655,39.163418,-78.246159,"(39.163418, -78.24615899999998)"
9650,Pharmacy,Payne-Miller,821 Erik Well Suite 081,676-316-2568,AL,Morvin,36762,31.940191,-88.00336,"(31.940191, -88.00336)"
9651,Pharmacy,Marsh PLC,0067 Cain Course,111-172-4078,IL,Berwyn,60402,41.811929,-87.68732,"(41.811929, -87.68732)"
9652,Pharmacy,Green Group,262 Jessica Cape Apt. 817,593-062-5058,NY,Schenectady,12308,42.835926,-73.920467,"(42.835926, -73.920467)"
9653,Pharmacy,"Thompson, Smith and Reid",210 Smith Parkways Apt. 861,204-614-2480,AL,Pansey,36370,31.14031,-85.157345,"(31.14031, -85.15734499999998)"
9654,Pharmacy,Smith-Wells,3477 Daniel Lakes,299-088-5485,NJ,Hancocks Bridge,8038,39.569805,-75.312703,"(39.569805, -75.312703)"
9655,Hospital,"Mcdaniel, Rush and Walsh",906 Roberts Motorway,822-538-4665,GA,Ellenton,31747,31.17885,-83.588901,"(31.17885, -83.588901)"
9656,Hospital,Ross PLC,10280 Gray Junction,645-389-5330,OH,Bradner,43406,41.334031,-83.542092,"(41.334031, -83.54209200000003)"
9657,Pharmacy,Smith-Graham,547 Donald Lodge Suite 397,249-395-2041,VA,Amelia Court House,23002,37.342768,-77.984092,"(37.342768, -77.984092)"
9658,Pharmacy,"Holt, Walker and Evans",8241 Nicole Camp,534-689-7031,AR,Griffithville,72060,35.113187,-91.606092,"(35.113187, -91.606092)"
9659,Pharmacy,Howe-Clark,54055 Franco Underpass,731-246-7621,KY,Stambaugh,41257,37.916598,-82.803427,"(37.916598, -82.803427)"
9660,Hospital,Hunt-Smith,1247 Russell Viaduct,419-872-2210,WV,Indore,25111,38.465777,-81.050662,"(38.465777, -81.050662)"
9661,Hospital,Garcia-Rodriguez,30788 James Wall Apt. 921,531-345-6306,MO,Walnut Grove,65770,37.369849,-93.343077,"(37.369849, -93.343077)"
9662,Pharmacy,Moody-Williams,26476 Brian Shore Apt. 906,309-198-5068,MI,Bay Shore,49711,45.523425,-85.332038,"(45.523425, -85.332038)"
9663,Hospital,Hardy LLC,589 Chelsea Stream,149-044-6331,ME,West Paris,4289,44.340438,-70.543265,"(44.340438, -70.543265)"
9664,Pharmacy,"Galvan, Ruiz and Lutz",2385 Jimmy Course Apt. 469,327-798-6339,PA,Karns City,16041,41.005368,-79.766612,"(41.005368, -79.766612)"
9665,Pharmacy,"Austin, Dean and White",1330 Kimberly Divide,311-131-4757,AR,Goshen,72735,36.087551,-93.966645,"(36.087551, -93.966645)"
9666,Hospital,Bailey-Jones,251 Tiffany Dam,445-776-8695,WI,Kingston,53939,43.6911,-89.130237,"(43.6911, -89.130237)"
9667,Pharmacy,Allen and Sons,8965 Elizabeth Estate,333-739-1275,KY,Wendover,41775,37.107867,-83.356305,"(37.107867, -83.356305)"
9668,Pharmacy,Vaughn-Rogers,1373 Ricky Villages Apt. 621,286-242-8344,MS,Indianola,38751,33.443446,-90.608662,"(33.443446, -90.608662)"
9669,Pharmacy,"Martinez, Davis and Mejia",919 Gonzalez Spurs,832-430-2221,NY,Ocean Beach,11770,40.644344,-73.161286,"(40.644344, -73.161286)"
9670,Pharmacy,Mann-Curry,5245 Schneider Branch Suite 674,196-788-3777,KY,Lexington,40523,38.028269,-84.471505,"(38.028269, -84.47150500000002)"
9671,Pharmacy,Fisher-Meyers,10328 Kim Corners Suite 685,324-569-7290,IL,Evanston,60201,42.049148,-87.702155,"(42.049148, -87.702155)"
9672,Pharmacy,Brown-Quinn,1940 Shannon Unions,564-520-8526,NC,Norlina,27563,36.449642,-78.185544,"(36.449642, -78.185544)"
9673,Pharmacy,"Saunders, Castro and Callahan",4154 Denise Terrace,674-281-7833,TN,Knoxville,37938,36.116665,-83.935206,"(36.11666500000001, -83.93520600000002)"
9674,Pharmacy,Adkins and Sons,40345 Christopher Falls Suite 564,902-386-6596,KS,Ogden,66517,39.115313,-96.71009,"(39.115313, -96.71009)"
9675,Pharmacy,Richards-Gonzalez,4178 Robertson Radial,593-690-2721,PA,Benezett,15821,41.415878,-78.665057,"(41.415878, -78.66505699999998)"
9676,Pharmacy,"Wise, Wright and Phillips",098 Andre Fields Apt. 323,933-284-5786,MN,Ponsford,56575,47.061724,-95.429915,"(47.061724, -95.429915)"
9677,Hospital,Moreno PLC,69863 Steven Junction,419-475-0954,CA,Calpine,96124,39.613937,-120.404625,"(39.613937, -120.404625)"
9678,Pharmacy,Ross-Moran,880 Hall Groves,914-474-7708,PA,Franconia,18924,40.308116,-75.358575,"(40.308116, -75.358575)"
9679,Pharmacy,Humphrey-Woods,791 Laura Trace Apt. 368,589-508-6778,GA,Atlanta,31192,33.844371,-84.47405,"(33.844371, -84.47405)"
9680,Pharmacy,"Salinas, Martinez and Hughes",041 Novak Vista Apt. 855,313-480-6733,IL,Melrose Park,60164,41.92138,-87.892412,"(41.92138, -87.892412)"
9681,Pharmacy,Tapia Inc,061 Holmes Dam,823-398-4638,NJ,Allentown,8501,40.149712,-74.539598,"(40.149712, -74.539598)"
9682,Pharmacy,"Atkinson, Sanchez and Castillo",115 Jackson Village,358-454-1236,KS,Le Roy,66857,38.11486,-95.685599,"(38.11486, -95.685599)"
9683,Hospital,"Wheeler, Miller and Koch",72551 Smith Fords,446-539-4836,TX,San Antonio,78237,29.345385,-98.483449,"(29.345385, -98.483449)"
9684,Hospital,Stevens PLC,268 Harris Glens Apt. 667,893-770-9119,IL,New Boston,61272,41.238072,-90.987063,"(41.238072, -90.987063)"
9685,Hospital,Moon-Perez,84496 Vaughn Cove Apt. 045,857-344-8763,AR,Vandervoort,71972,34.394091,-94.253511,"(34.394091, -94.253511)"
9686,Pharmacy,Barber PLC,4624 Carlos Inlet Apt. 842,265-508-1854,KY,Wallins Creek,40873,36.817164,-83.419056,"(36.817164, -83.41905600000003)"
9687,Hospital,Taylor-Walsh,6077 Hunter Walk,694-717-6914,OH,Mc Guffey,45859,40.689897,-83.811072,"(40.689897, -83.811072)"
9688,Pharmacy,Reyes-Hill,360 Atkinson Burg Apt. 092,505-682-4253,PA,Mingoville,16856,40.929851,-77.638892,"(40.929851, -77.638892)"
9689,Pharmacy,Roberson and Sons,2881 Stone Keys Apt. 978,888-802-5758,WY,Superior,82945,41.7643,-108.968062,"(41.7643, -108.96806200000002)"
9690,Pharmacy,Rogers-Savage,4639 Nielsen Rapids,337-057-3314,ID,Dubois,83423,44.177432,-112.219898,"(44.177432, -112.219898)"
9691,Hospital,Werner and Sons,5771 Shaw Island,318-329-9813,TX,Fort Mc Kavett,76841,30.931395,-99.827483,"(30.931395, -99.827483)"
9692,Pharmacy,Meyer-Williams,8150 Michelle Shoal,135-399-8337,LA,Gueydan,70542,30.010373,-92.560894,"(30.010373, -92.560894)"
9693,Hospital,Molina-Smith,40955 Zachary Club Apt. 463,512-139-2366,TX,Galveston,77550,29.323619,-94.913451,"(29.323619, -94.913451)"
9694,Pharmacy,"Williams, Jones and Martinez",596 Morgan Cliffs Suite 611,574-818-8852,MA,Medfield,2052,42.181265,-71.309934,"(42.181265, -71.309934)"
9695,Hospital,Howell-Martinez,1052 Jeffrey Spur Suite 434,781-215-6400,KY,Gracey,42232,36.918213,-87.580011,"(36.918213, -87.580011)"
9696,Pharmacy,"Morrow, Scott and Villegas",7980 Jones Park Suite 969,994-391-3742,TX,Houston,77061,29.65688,-95.28316,"(29.65688, -95.28316)"
9697,Pharmacy,"Doyle, Cobb and Armstrong",464 Quinn Inlet Suite 585,921-717-5722,OK,Fay,73646,35.988409,-99.007165,"(35.98840900000001, -99.007165)"
9698,Hospital,Ponce LLC,3696 Marie Lights Apt. 774,444-663-4882,CO,Steamboat Springs,80477,40.348242,-106.92691,"(40.348242, -106.92691)"
9699,Pharmacy,Hickman-Dunn,706 West Drives Suite 109,793-847-4431,IN,Holton,47023,39.082863,-85.374353,"(39.082863, -85.374353)"
9700,Hospital,"Hughes, Johnson and Walker",0755 Gary Orchard Suite 973,222-342-6330,IL,Kankakee,60901,41.111151,-87.874618,"(41.111151, -87.874618)"
9701,Pharmacy,"Carroll, Carter and Lee",1403 Welch Manor Suite 979,999-642-2696,NY,Akron,14001,43.013808,-78.525296,"(43.013808, -78.525296)"
9702,Pharmacy,"Thompson, Hamilton and Fitzgerald",8649 Bennett Groves Suite 122,809-686-6724,NY,Howells,10932,41.485227,-74.484249,"(41.485227, -74.484249)"
9703,Pharmacy,"Sexton, Chapman and Smith",75380 Wanda Cliff Suite 641,366-497-5618,NJ,Lincroft,7738,40.346629,-74.125401,"(40.346629, -74.125401)"
9704,Pharmacy,"Young, Thompson and Mason",709 Derek Lodge,238-014-5132,TX,Dallas,75249,32.767268,-96.777626,"(32.767268, -96.777626)"
9705,Pharmacy,Santiago Ltd,414 Gibson Corner Suite 696,363-137-5185,CO,Eastlake,80614,39.80797,-104.407918,"(39.80797000000001, -104.407918)"
9706,Pharmacy,Jennings-Salazar,98330 Jones Pines Apt. 870,134-170-1520,AR,Rogers,72756,36.355417,-94.181568,"(36.355417, -94.181568)"
9707,Pharmacy,"Smith, Brock and Woodard",507 John Land,463-581-7135,OH,Euclid,44132,41.606049,-81.510858,"(41.606049, -81.510858)"
9708,Pharmacy,Mitchell-Hall,64208 Graves Heights Suite 076,102-093-8857,MT,Ballantine,59006,45.892314,-108.098389,"(45.892314, -108.09838899999998)"
9709,Pharmacy,Ramirez-Glover,10268 Bowers Dale Apt. 574,201-260-6576,IL,Donovan,60931,40.880529,-87.598831,"(40.880529, -87.598831)"
9710,Pharmacy,"Martin, Farmer and Guzman",4994 Stephen Harbor,803-765-8668,MN,Redby,56670,47.974989,-95.008708,"(47.974989, -95.008708)"
9711,Hospital,"James, Gonzales and Baird",938 Melissa Brook,966-068-6931,OH,Canton,44704,40.799158,-81.345934,"(40.799158, -81.345934)"
9712,Hospital,Cooper-Nunez,99659 Shelby Cliff,179-796-9597,IA,Shelby,51570,41.476766,-95.370203,"(41.476766, -95.370203)"
9713,Pharmacy,Fields-Frank,314 Sarah Bypass,471-156-6518,NC,Hobbsville,27946,36.365847,-76.625361,"(36.365847, -76.625361)"
9714,Pharmacy,"Thompson, Alexander and Cox",78423 Nichole Canyon,119-170-5108,WI,Madison,53718,43.11416,-89.249067,"(43.11416, -89.24906700000003)"
9715,Pharmacy,Henry-Brown,03760 Ochoa Station,512-549-0270,CA,Turlock,95382,37.530174,-120.851857,"(37.530174, -120.851857)"
9716,Pharmacy,Nichols-Hamilton,099 Lara Isle,704-554-0219,NY,Rochester,14649,43.286024,-77.684264,"(43.286024, -77.684264)"
9717,Hospital,Bell and Sons,80331 Perez Creek Suite 658,235-314-1003,WI,Kimberly,54136,44.303208,-88.473445,"(44.30320800000001, -88.473445)"
9718,Pharmacy,Gonzalez-Mills,457 Michelle Mountains Apt. 807,262-296-3028,MN,Blackduck,56630,47.804493,-94.575871,"(47.804493, -94.575871)"
9719,Hospital,"Martinez, Brady and Davis",54743 Dawn Dam,584-077-2227,WA,Vancouver,98683,45.603216,-122.513318,"(45.603216, -122.513318)"
9720,Pharmacy,Reynolds LLC,15757 Diaz Village Suite 668,821-553-2963,CA,San Diego,92198,33.016928,-116.846046,"(33.016928, -116.846046)"
9721,Pharmacy,Hale PLC,99277 Samantha Gateway Apt. 691,424-735-1245,OH,Jacobsburg,43933,39.937228,-80.888014,"(39.93722800000001, -80.888014)"
9722,Pharmacy,Smith-Dodson,75118 Mark Spring Apt. 525,277-165-2571,WI,Springbrook,54875,45.945201,-91.675448,"(45.945201, -91.675448)"
9723,Pharmacy,"Hatfield, Hicks and Newman",30052 Brian Club Apt. 749,248-074-4759,NC,Cary,27512,35.808387,-78.839488,"(35.808387, -78.839488)"
9724,Hospital,Mosley Ltd,048 Silva Roads Apt. 667,692-342-6840,NE,Spalding,68665,41.688144,-98.363282,"(41.688144, -98.363282)"
9725,Pharmacy,Silva-Tyler,38777 Ramirez Flat,481-338-3656,AR,Cale,71828,33.70082,-93.294126,"(33.70082, -93.294126)"
9726,Pharmacy,Morris-Woods,4267 Shaffer Ville Apt. 398,560-708-5455,ID,Moreland,83256,43.222648,-112.442253,"(43.222648, -112.442253)"
9727,Pharmacy,"Long, Jones and Johnson",762 Troy Roads,894-130-4048,CT,Essex,6426,41.448179,-72.50426,"(41.448179, -72.50426)"
9728,Pharmacy,Griffith-Norman,875 Madeline Ridges,862-498-8606,WA,Allyn,98524,47.322429,-122.984003,"(47.322429, -122.984003)"
9729,Pharmacy,Sherman-Burns,7386 Cooper Oval,101-819-1182,SC,Rains,29589,34.105265,-79.322116,"(34.105265, -79.32211600000002)"
9730,Pharmacy,Wilkinson-Brown,54442 Bradley Walks Apt. 101,453-495-5264,GA,Milledgeville,31059,33.07,-83.3,"(33.07, -83.3)"
9731,Hospital,"Garcia, Brown and Lester",1893 Sandra River Suite 948,347-603-1315,KY,Saint Charles,42453,37.160353,-87.569718,"(37.160353, -87.56971800000002)"
9732,Pharmacy,"Lee, Kelly and Flores",53180 Joshua Spurs,625-119-0967,NY,Syracuse,13219,43.041703,-76.222898,"(43.04170300000001, -76.222898)"
9733,Pharmacy,"Goodwin, Peterson and Hicks",448 Christopher Overpass Suite 497,900-139-2297,TX,Corpus Christi,78414,27.667387,-97.373419,"(27.667387, -97.373419)"
9734,Pharmacy,Stevens Inc,39628 Randy Knolls,382-688-1375,CA,Glendora,91740,33.786594,-118.298662,"(33.786594, -118.298662)"
9735,Hospital,Summers-Nichols,47866 Simpson Rue Suite 635,141-474-7905,DC,Washington,20058,38.893311,-77.014647,"(38.893311, -77.014647)"
9736,Pharmacy,Bauer-Miller,319 Patrick Union Apt. 873,731-232-1457,PA,New Philadelphia,17959,40.675413,-76.155786,"(40.675413, -76.15578599999998)"
9737,Hospital,Lewis-Stewart,159 Jason Ways,425-053-8867,MT,Oilmont,59466,48.825895,-111.691145,"(48.825895, -111.691145)"
9738,Pharmacy,"Sullivan, Garrison and Jones",456 Allen Causeway Apt. 232,248-810-2731,MO,Lamar,64759,37.519054,-94.336385,"(37.519054, -94.336385)"
9739,Hospital,Reese-Collier,0175 Stevens Ville Suite 940,423-638-7818,MO,Kansas City,64144,39.282869,-94.408998,"(39.282869, -94.408998)"
9740,Pharmacy,Tate Group,35095 Davis Shoals Apt. 326,408-293-3614,CA,San Francisco,94170,37.784827,-122.727802,"(37.784827, -122.727802)"
9741,Pharmacy,Jackson-Pierce,079 Alexander Radial,823-651-8736,OH,Columbus,43287,39.969036,-83.011389,"(39.969036, -83.01138900000002)"
9742,Pharmacy,Brown-Bell,61727 Daniels Orchard Suite 799,506-115-8675,IL,Longview,61852,39.91593,-88.034929,"(39.91593, -88.034929)"
9743,Hospital,Massey PLC,9913 David Point,231-684-4262,TX,Marble Falls,78657,30.537773,-98.333113,"(30.537773, -98.333113)"
9744,Pharmacy,Kelley-Villanueva,57494 Rodriguez Freeway Apt. 173,192-649-3682,NC,Tyner,27980,36.249278,-76.630775,"(36.249278, -76.630775)"
9745,Pharmacy,"Todd, Rogers and Ward",81960 Jasmine Forest,512-415-3509,IN,Merrillville,46410,41.497212,-87.338656,"(41.497212, -87.338656)"
9746,Pharmacy,"Greer, Chavez and Roy",228 John Cove Apt. 598,489-676-3803,NE,Gordon,69343,42.763456,-102.314593,"(42.763456, -102.314593)"
9747,Pharmacy,Frederick LLC,77912 Barbara Drive,331-329-3802,MI,Caledonia,49316,42.81868,-85.524437,"(42.81868, -85.524437)"
9748,Pharmacy,"Martinez, Monroe and Mccall",69589 Hill Drive Apt. 604,749-202-4446,TX,Burleson,76097,32.524393,-97.2609,"(32.524393, -97.2609)"
9749,Pharmacy,"Hunt, Wilson and Combs",11606 Henderson Grove Apt. 676,268-642-3506,MD,Hyattsville,20784,38.95131,-76.895795,"(38.95131, -76.89579499999998)"
9750,Pharmacy,"Short, Sampson and Suarez",3568 Williams Mission Suite 413,210-012-3674,CA,Mono Hot Springs,93642,36.746375,-119.639658,"(36.746375, -119.639658)"
9751,Hospital,Jones-Howard,2945 Jodi Shore Suite 872,688-511-8893,NC,Misenheimer,28109,35.480124,-80.270445,"(35.480124, -80.270445)"
9752,Pharmacy,"Frank, Miller and Hatfield",645 Felicia Island,566-727-7423,IA,Kensett,50448,43.359809,-93.240306,"(43.35980900000001, -93.240306)"
9753,Pharmacy,"Bishop, Garcia and Banks",650 Smith Courts Suite 715,408-719-0215,NY,Hempstead,11549,40.754757,-73.601772,"(40.754757, -73.601772)"
9754,Pharmacy,"Kane, Butler and Murray",3464 Roberson Park,836-541-5593,OH,Buffalo,43722,39.91944,-81.53113,"(39.91944, -81.53113)"
9755,Hospital,Hopkins Ltd,91519 Charles Forges Suite 592,366-634-2794,SD,Wallace,57272,45.093607,-97.453149,"(45.093607, -97.453149)"
9756,Pharmacy,"Gibson, Marquez and Palmer",69641 Gina Stream,493-037-3495,AZ,Rio Verde,85263,33.276539,-112.18717,"(33.276539, -112.18717)"
9757,Pharmacy,Mckinney-Matthews,28119 Catherine Expressway,421-400-3412,VA,Clifton Forge,24422,37.824232,-79.823119,"(37.824232, -79.82311899999998)"
9758,Pharmacy,Tran-Kemp,68173 Brooks Drives,934-116-1633,NY,Basom,14013,43.077884,-78.394594,"(43.07788400000001, -78.394594)"
9759,Pharmacy,Woods-Brown,28227 Torres Locks Suite 155,769-597-7667,OH,Greenwich,44837,41.119451,-82.564392,"(41.119451, -82.564392)"
9760,Pharmacy,"Williams, Burton and Valdez",415 Darlene Well Apt. 332,994-442-4429,MI,Midland,48642,43.68698,-84.280136,"(43.68698, -84.280136)"
9761,Pharmacy,"Meyer, Gonzalez and Wilson",264 Brenda Drive Suite 492,320-484-5106,GA,Clarkesville,30523,34.655918,-83.508274,"(34.655918, -83.508274)"
9762,Pharmacy,"Jackson, Brown and Scott",39851 Kathleen Lodge Apt. 655,787-531-9413,CA,Sun City,92587,33.752886,-116.055617,"(33.752886, -116.055617)"
9763,Pharmacy,"Gray, Johnson and Perez",861 Price Drives,137-484-2096,CA,Hickman,95323,37.599514,-120.659136,"(37.599514, -120.659136)"
9764,Pharmacy,Hill-Johnson,447 Wanda Track Suite 792,583-559-2085,OH,Newcomerstown,43832,40.33031,-81.571033,"(40.33031, -81.571033)"
9765,Hospital,"Cameron, Jones and Mclaughlin",9933 Adam Drive Suite 152,243-430-2838,ID,Squirrel,83447,44.319199,-111.60171,"(44.319199, -111.60171)"
9766,Pharmacy,"Ward, Brown and Huerta",43714 Christopher Spur Apt. 280,320-745-9633,MS,Bolton,39041,32.406956,-90.46141,"(32.406956, -90.46141)"
9767,Pharmacy,"Barrett, Arnold and Kelley",8680 Kelly Shore Suite 932,886-830-8215,AZ,Phoenix,85079,33.276539,-112.18717,"(33.276539, -112.18717)"
9768,Pharmacy,"Williams, Chang and Carr",569 Garcia Cliff Apt. 010,243-403-8029,IL,Leaf River,61047,42.147816,-89.278387,"(42.147816, -89.278387)"
9769,Hospital,Santos Inc,2551 Jeffrey Views,106-479-6804,NY,New York,10044,40.761812,-73.950521,"(40.761812, -73.950521)"
9770,Pharmacy,Evans and Sons,8189 Lance Knolls Apt. 927,897-244-5365,MI,Dearborn,48121,42.239933,-83.150823,"(42.239933, -83.150823)"
9771,Hospital,Henry Ltd,1579 Anthony Station,175-120-7572,MN,Bertha,56437,46.268233,-95.06077,"(46.268233, -95.06077)"
9772,Pharmacy,"Morton, Wong and Taylor",312 Brown Spring Suite 773,912-276-6057,CO,Denver,80220,39.732436,-104.910843,"(39.732436, -104.910843)"
9773,Pharmacy,"Miller, Rodriguez and Sullivan",0068 Malone Gateway Suite 383,140-743-3129,LA,Sunset,70584,30.471399,-92.065702,"(30.471399, -92.065702)"
9774,Hospital,"Miller, Cherry and Nguyen",897 Carlos Path Apt. 201,351-292-9499,NM,Blanco,87412,36.742883,-108.059771,"(36.742883, -108.059771)"
9775,Pharmacy,Esparza Inc,432 Alexa Plaza,654-448-4654,SC,Norway,29113,33.409377,-80.977637,"(33.409377, -80.977637)"
9776,Hospital,Prince-Gallagher,84155 Lisa Cove Suite 741,807-737-4070,WY,Upton,82730,43.937319,-104.620856,"(43.937319, -104.620856)"
9777,Pharmacy,Hopkins-Brooks,890 Kirby Mills Apt. 534,908-823-7519,MA,Boston,2128,42.364197,-71.025694,"(42.364197, -71.025694)"
9778,Hospital,"Brooks, Arellano and King",801 Ashley Terrace Apt. 855,492-108-9577,NJ,North Brunswick,8902,40.437705,-74.488547,"(40.437705, -74.488547)"
9779,Hospital,"Moyer, Aguilar and Gibson",457 Courtney Mountains Apt. 663,358-173-4680,MI,Riverdale,48877,43.382803,-84.816107,"(43.382803, -84.81610699999997)"
9780,Hospital,"Hudson, Lang and Becker",63414 Chapman Way Apt. 777,892-557-4987,PA,Silverdale,18962,40.344529,-75.268738,"(40.344529, -75.268738)"
9781,Hospital,"Brown, Huang and Cooke",553 Moreno Burg,868-432-9481,IN,Anderson,46015,40.093792,-85.657825,"(40.093792, -85.657825)"
9782,Pharmacy,Guzman-Bell,74664 Miles Tunnel Suite 658,275-518-1035,CA,Riverside,92506,33.752886,-116.055617,"(33.752886, -116.055617)"
